playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479996,2022,Cody Glass,NSH,C,4on5,38,363.0,13.0,4.54,0.0,0.08,0.0,0.08,0.0,0.1,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,12.0,0.0,6.0,1.0,6.0,0.0,8.0,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.16,0.16,0.16,0.16,8.0,2.0,2.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,12.0,10.0,10.0,0.19,0.0,0.0,0.35,0.35,0.35,0.49,5.56,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
8479996,2022,Cody Glass,NSH,C,5on4,38,3890.0,82.0,18.81,0.83,0.84,0.84,0.85,0.83,0.82,237.0,12.39,1.5,1.35,2.49,0.5,7.9,4.24,1.35,1.5,1.35,0.0,1.0,11.0,7.0,5.0,23.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,5.0,9.0,16.0,1.0,2.0,9.0,1.0,1.0,1.0,11.0,4.0,3.0,0.19,0.51,0.81,0.0,1.0,1.0,23.0,18.0,18.0,0.0,0.33,0.22,0.6,1.24,1.24,1.2,82.0,25.0,5.0,3.0,49.0,19.0,9.0,9.0,45.0,9.0,0.0,7331.0,2.0,0.0,0.0,0.0,48.39,5.23,4.94,5.23,4.94,42.0,27.0,23.0,92.0,3.0,3.0,1.0,48.0,15.0,6.0,1.35,1.97,1.92,0.0,1.0,2.0,92.0,69.0,69.0,1.2,0.81,0.81,5.63,5.63,5.47,11.26,1.08,1.08,1.08,1.08,13.0,1.0,3.0,17.0,1.0,0.0,0.0,10.0,3.0,1.0,0.28,0.38,0.42,1.0,0.0,0.0,17.0,14.0,14.0,0.13,0.0,0.0,1.22,1.22,1.21,14.32,2.68,227.0,39.0,0.0,0.18,0.0,3.0,0.0,3.0
8478840,2022,Will Borgen,SEA,D,other,49,338.0,7.0,6.65,0.0,0.43,0.13,0.37,0.0,0.37,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,1817.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,1.23,1.2,1.23,1.2,2.0,3.0,2.0,7.0,1.0,0.0,0.0,1.0,3.0,1.0,0.04,0.41,0.78,0.0,0.0,1.0,7.0,5.0,5.0,0.09,0.0,0.0,1.32,1.32,1.29,5.8,7.81,31.0,52.0,0.04,0.0,1.0,0.0,1.0,0.0
8478840,2022,Will Borgen,SEA,D,all,49,46532.0,1138.0,15.85,0.44,0.51,0.47,0.52,0.47,0.52,254.0,39.16,1.23,2.39,11.91,1.49,25.49,17.5,1.2,1.22,1.19,7.0,4.0,42.0,18.0,33.0,93.0,13.0,2.0,3.0,0.0,11.0,3.0,23.0,18.0,40.0,58.0,11.0,25.0,0.0,130.0,9.0,14.0,59.0,1.0,0.0,1.14,0.09,0.0,1.0,1.0,0.0,92.54,60.0,59.96,13.0,0.47,0.38,0.05,1.64,1.64,1.61,1138.0,61.0,108.0,172.0,797.0,167.0,143.0,126.0,702.0,0.0,0.0,131274.0,25.0,23.0,10.0,55.0,326.9,27.4,26.88,27.46,26.94,328.0,128.0,163.0,619.0,33.0,23.0,3.0,346.0,89.0,21.0,10.11,11.44,5.83,15.0,14.0,4.0,623.08,456.0,458.43,4.44,4.18,4.18,27.66,27.76,27.46,367.98,34.31,33.23,34.32,33.25,342.0,165.0,196.0,703.0,33.0,33.0,6.0,351.0,126.0,30.0,9.23,15.7,9.38,9.0,16.0,8.0,698.7,507.0,504.35,5.69,6.23,6.23,33.77,33.8,33.29,125.26,118.57,2130.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0
8478840,2022,Will Borgen,SEA,D,5on5,49,41556.0,998.0,15.85,0.49,0.53,0.51,0.52,0.51,0.53,238.0,38.86,1.22,2.32,11.77,1.44,25.09,17.17,1.19,1.21,1.18,7.0,4.0,41.0,18.0,33.0,92.0,13.0,2.0,3.0,0.0,11.0,3.0,22.0,18.0,39.0,57.0,9.0,21.0,0.0,110.0,8.0,13.0,58.0,1.0,0.0,1.13,0.09,0.0,1.0,1.0,0.0,91.54,59.0,58.96,12.0,0.46,0.38,0.05,1.62,1.61,1.58,998.0,60.0,83.0,167.0,688.0,155.0,124.0,109.0,610.0,0.0,0.0,104155.0,21.0,21.0,9.0,45.0,316.88,26.05,25.55,26.11,25.61,318.0,125.0,161.0,604.0,33.0,22.0,3.0,339.0,86.0,18.0,9.88,11.08,5.08,15.0,14.0,4.0,608.08,443.0,445.43,4.3,3.96,3.96,26.39,26.5,26.2,310.18,26.91,26.02,26.92,26.03,287.0,138.0,167.0,592.0,27.0,28.0,4.0,296.0,108.0,21.0,7.99,13.54,5.39,7.0,16.0,4.0,587.7,425.0,422.35,4.33,4.87,4.87,26.38,26.41,26.03,80.32,71.79,1660.0,1512.0,3.8,0.21,73.0,3.0,60.0,3.0
8478840,2022,Will Borgen,SEA,D,4on5,49,4520.0,121.0,15.33,0.17,0.08,0.11,0.08,0.13,0.08,151.0,0.3,0.01,0.07,0.14,0.05,0.41,0.32,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,121.0,0.0,23.0,4.0,94.0,9.0,19.0,17.0,76.0,0.0,0.0,8966.0,2.0,0.0,0.0,0.0,9.25,1.3,1.29,1.3,1.29,10.0,2.0,1.0,13.0,0.0,1.0,0.0,6.0,3.0,3.0,0.19,0.36,0.75,0.0,0.0,0.0,13.0,12.0,12.0,0.13,0.22,0.22,1.2,1.2,1.2,54.3,6.17,6.02,6.17,6.02,53.0,24.0,27.0,104.0,5.0,5.0,2.0,54.0,15.0,8.0,1.2,1.76,3.22,2.0,0.0,3.0,104.0,77.0,77.0,1.27,1.36,1.36,6.07,6.07,5.98,1.85,21.64,24.0,282.0,0.08,0.0,5.0,0.0,3.0,0.0
8478840,2022,Will Borgen,SEA,D,5on4,49,118.0,12.0,6.13,1.0,0.89,1.0,0.85,1.0,0.83,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,9.0,0.0,0.0,3917.0,0.0,2.0,1.0,2.0,0.77,0.05,0.05,0.05,0.05,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.2,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8481122,2022,Simon Benoit,ANA,D,other,46,1368.0,22.0,-2.0,0.45,0.54,0.22,0.51,0.21,0.53,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,5.0,12.0,2.0,2.0,2.0,16.0,0.0,0.0,2476.0,0.0,2.0,1.0,3.0,6.12,1.96,1.96,1.96,1.96,6.0,2.0,3.0,11.0,2.0,0.0,0.0,5.0,1.0,2.0,0.26,0.08,1.62,0.0,1.0,1.0,11.0,8.0,8.0,0.08,0.0,0.0,2.04,2.04,2.04,22.09,2.4,2.04,2.4,2.04,19.0,11.0,8.0,38.0,2.0,1.0,1.0,19.0,10.0,1.0,0.74,1.35,0.32,0.0,1.0,1.0,38.0,30.0,30.0,0.57,0.14,0.46,2.51,2.51,2.25,8.38,7.0,72.0,68.0,0.04,0.0,1.0,0.0,1.0,0.0
8481122,2022,Simon Benoit,ANA,D,all,46,51435.0,1074.0,-2.6,0.3,0.46,0.37,0.49,0.36,0.48,181.0,51.51,2.14,2.89,12.24,1.62,29.52,25.6,2.13,2.14,2.13,0.0,3.0,54.0,20.0,33.0,107.0,6.0,3.0,5.0,0.0,14.0,1.0,22.0,30.0,51.0,71.0,14.0,31.0,0.0,138.0,6.0,25.0,67.0,6.0,1.0,1.33,0.6,0.21,3.0,0.0,0.0,105.01,74.0,73.09,20.0,0.58,1.24,0.05,2.67,2.67,2.66,1074.0,58.0,201.0,159.0,656.0,151.0,157.0,156.0,610.0,0.0,0.0,116555.0,31.0,17.0,7.0,76.0,350.08,27.12,26.62,26.68,26.2,349.0,129.0,158.0,636.0,23.0,20.0,4.0,371.0,89.0,18.0,10.03,10.7,6.39,8.0,11.0,4.0,620.03,478.0,468.14,4.4,4.53,4.53,26.98,26.54,26.3,614.09,62.67,59.39,63.71,60.38,623.0,226.0,239.0,1088.0,62.0,70.0,9.0,609.0,166.0,74.0,18.93,21.0,22.74,20.0,15.0,27.0,1121.38,849.0,870.57,10.68,14.02,14.34,59.01,59.84,57.98,98.71,116.74,1900.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0
8481122,2022,Simon Benoit,ANA,D,5on5,46,42182.0,897.0,-2.6,0.35,0.42,0.42,0.45,0.41,0.44,194.0,46.26,1.82,2.66,11.7,1.5,27.89,21.43,1.81,1.82,1.81,0.0,3.0,48.0,19.0,31.0,98.0,6.0,3.0,5.0,0.0,14.0,1.0,20.0,25.0,45.0,64.0,13.0,29.0,0.0,124.0,3.0,22.0,62.0,4.0,1.0,1.24,0.37,0.21,3.0,0.0,0.0,96.02,67.0,66.09,17.0,0.53,1.24,0.05,2.29,2.3,2.29,897.0,57.0,110.0,140.0,590.0,138.0,130.0,120.0,509.0,0.0,0.0,94004.0,29.0,11.0,4.0,52.0,322.54,23.42,22.93,22.98,22.51,320.0,122.0,148.0,590.0,21.0,20.0,4.0,348.0,79.0,15.0,9.41,9.52,4.5,8.0,10.0,3.0,574.03,442.0,432.14,4.1,4.53,4.53,22.98,22.55,22.32,453.39,43.14,41.33,44.18,42.32,470.0,159.0,176.0,805.0,38.0,52.0,6.0,460.0,117.0,52.0,14.38,14.86,13.9,14.0,9.0,15.0,838.38,629.0,650.57,6.56,11.07,11.07,38.63,39.46,38.59,60.96,83.63,1356.0,1663.0,2.81,0.05,62.0,4.0,53.0,4.0
8481122,2022,Simon Benoit,ANA,D,4on5,46,7795.0,140.0,-2.6,0.09,0.05,0.13,0.08,0.13,0.08,91.0,5.26,0.32,0.22,0.54,0.13,1.62,4.16,0.32,0.32,0.32,0.0,0.0,6.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,7.0,1.0,2.0,0.0,12.0,2.0,2.0,5.0,2.0,0.0,0.09,0.23,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.05,0.0,0.0,0.37,0.37,0.37,140.0,0.0,86.0,13.0,41.0,10.0,24.0,34.0,72.0,0.0,0.0,5801.0,2.0,0.0,0.0,0.0,21.43,1.74,1.73,1.74,1.73,23.0,5.0,7.0,35.0,0.0,0.0,0.0,18.0,9.0,1.0,0.37,1.1,0.27,0.0,0.0,0.0,35.0,28.0,28.0,0.21,0.0,0.0,1.95,1.95,1.94,138.6,17.13,16.02,17.13,16.02,134.0,56.0,55.0,245.0,22.0,17.0,2.0,130.0,39.0,21.0,3.81,4.79,8.52,6.0,5.0,11.0,245.0,190.0,190.0,3.55,2.81,2.81,17.87,17.87,17.15,0.75,15.68,16.0,179.0,0.3,0.0,3.0,0.0,3.0,0.0
8481122,2022,Simon Benoit,ANA,D,5on4,46,90.0,15.0,1.05,0.0,0.85,0.0,0.89,0.0,0.87,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,13.0,0.0,0.0,5305.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,1.71,170.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8479985,2022,Cale Fleury,SEA,D,other,11,97.0,2.0,1.9,0.03,0.1,0.5,0.33,0.33,0.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.3,0.01,0.01,0.01,0.01,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,1.43,0.3,0.28,0.3,0.28,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.0,0.0,0.34,0.34,0.31,0.42,3.78,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8479985,2022,Cale Fleury,SEA,D,all,11,8490.0,195.0,1.7,0.55,0.52,0.49,0.53,0.53,0.53,63.0,12.1,0.69,0.66,3.32,0.4,6.34,5.59,0.68,0.7,0.69,0.0,1.0,10.0,7.0,9.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,11.0,10.0,17.0,1.0,2.0,0.0,26.0,3.0,9.0,15.0,1.0,1.0,0.34,0.09,0.26,0.0,0.0,0.0,26.15,17.0,17.0,6.0,0.13,0.22,0.07,0.76,0.77,0.76,195.0,18.0,11.0,27.0,139.0,25.0,30.0,22.0,118.0,0.0,0.0,31842.0,2.0,0.0,0.0,13.0,71.0,7.18,6.97,7.05,6.84,68.0,29.0,28.0,125.0,5.0,9.0,0.0,63.0,26.0,8.0,1.7,3.31,2.18,4.0,1.0,0.0,123.84,97.0,96.09,1.07,1.68,1.68,6.57,6.47,6.27,63.15,5.81,5.61,5.94,5.74,64.0,23.0,42.0,129.0,5.0,7.0,3.0,60.0,23.0,4.0,1.57,3.01,1.23,1.0,3.0,1.0,130.72,87.0,88.1,0.89,1.46,1.46,5.23,5.32,5.25,30.16,27.42,543.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0
8479985,2022,Cale Fleury,SEA,D,5on5,11,8207.0,183.0,1.7,0.57,0.55,0.5,0.54,0.54,0.55,59.0,12.1,0.69,0.66,3.32,0.4,6.34,5.59,0.68,0.7,0.69,0.0,1.0,10.0,7.0,9.0,26.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,11.0,10.0,17.0,1.0,2.0,0.0,26.0,3.0,9.0,15.0,1.0,1.0,0.34,0.09,0.26,0.0,0.0,0.0,26.15,17.0,17.0,6.0,0.13,0.22,0.07,0.76,0.77,0.76,183.0,17.0,10.0,27.0,129.0,24.0,28.0,21.0,110.0,0.0,0.0,24897.0,2.0,0.0,0.0,13.0,70.7,7.17,6.96,7.04,6.83,68.0,28.0,27.0,123.0,5.0,9.0,0.0,62.0,26.0,8.0,1.69,3.31,2.18,4.0,1.0,0.0,121.84,96.0,95.09,1.05,1.68,1.68,6.55,6.44,6.25,60.47,5.39,5.22,5.53,5.35,63.0,20.0,42.0,125.0,5.0,7.0,3.0,59.0,20.0,4.0,1.56,2.6,1.23,1.0,3.0,1.0,126.72,83.0,84.1,0.83,1.46,1.46,4.76,4.85,4.81,18.9,15.53,421.0,355.0,1.47,0.05,24.0,2.0,17.0,2.0
8479985,2022,Cale Fleury,SEA,D,4on5,11,128.0,6.0,0.85,0.0,0.07,0.0,0.08,0.0,0.04,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.2,2.51,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
8479985,2022,Cale Fleury,SEA,D,5on4,11,58.0,4.0,0.62,0.0,0.93,0.0,0.88,0.0,0.85,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.1,0.1,0.1,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.11,0.11,0.11,4.88,0.35,45.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8475745,2022,Charlie Coyle,BOS,C,other,51,2033.0,43.0,20.79,0.34,0.61,0.24,0.53,0.21,0.54,169.0,2.19,0.31,0.17,0.34,0.07,0.98,1.13,0.31,0.31,0.31,3.0,1.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,13.0,3.0,4.0,0.0,1.0,2.0,0.0,0.08,0.23,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.04,0.0,0.0,0.35,0.35,0.35,43.0,3.0,17.0,4.0,19.0,8.0,8.0,7.0,20.0,13.0,19.0,4643.0,0.0,0.0,0.0,4.0,13.06,4.23,4.17,4.23,4.17,12.0,6.0,8.0,26.0,4.0,0.0,0.0,6.0,9.0,3.0,0.29,1.37,2.57,1.0,0.0,3.0,26.0,18.0,18.0,0.26,0.0,0.0,4.49,4.49,4.42,48.65,8.35,7.04,8.35,7.04,40.0,27.0,17.0,84.0,2.0,10.0,1.0,38.0,16.0,13.0,1.44,1.9,5.01,0.0,0.0,2.0,84.0,67.0,67.0,1.39,3.07,3.07,6.67,6.67,5.97,15.91,10.1,115.0,101.0,0.0,0.35,0.0,3.0,0.0,3.0
8475745,2022,Charlie Coyle,BOS,C,all,51,51542.0,1192.0,27.72,0.43,0.59,0.43,0.55,0.44,0.56,247.0,93.88,10.0,7.06,19.22,2.94,45.77,38.01,9.61,10.19,9.78,8.0,9.0,96.0,27.0,32.0,155.0,28.0,11.0,9.0,2.0,16.0,0.0,35.0,52.0,85.0,112.0,10.0,20.0,335.0,44.0,40.0,23.0,74.0,42.0,7.0,2.73,5.04,2.23,5.0,4.0,2.0,160.39,123.0,126.43,7.0,1.53,1.3,2.07,9.47,9.67,9.58,1192.0,83.0,253.0,199.0,657.0,214.0,156.0,154.0,668.0,335.0,288.0,134513.0,20.0,28.0,14.0,39.0,402.42,39.21,38.14,39.73,38.63,409.0,135.0,166.0,710.0,41.0,28.0,5.0,371.0,143.0,30.0,11.39,17.9,9.93,16.0,18.0,7.0,728.52,544.0,556.06,6.12,5.12,5.12,40.22,40.76,40.23,505.4,52.03,49.17,51.74,48.89,471.0,223.0,243.0,937.0,35.0,49.0,5.0,479.0,158.0,57.0,13.47,19.51,19.05,8.0,16.0,11.0,925.81,694.0,688.77,8.83,11.61,11.61,49.24,48.99,47.48,138.9,94.97,2291.0,1895.0,0.0,0.0,0.0,0.0,0.0,0.0
